id,project_id,target_id,status,opened_at,clicked_at,submitted_at,tracking_token,send_status,sent_at,send_error,tenant_id
c6cb15bb-0a7c-4c21-8bd7-e790290e614d,d98357c2-fae3-4867-b6fb-a688bd26bcf0,514b2891-dc4e-4497-bd5b-394538f15aec,test,,,,4d692dca-6035-4fc5-b7b2-311b5f27ecbc,sent,2026-02-09 14:09:38.508,,tenant-local-001
aeb1adb9-c207-4c53-9fb8-19d4d2159ff6,d98357c2-fae3-4867-b6fb-a688bd26bcf0,514b2891-dc4e-4497-bd5b-394538f15aec,test,,,,21c5b134-bc87-46d4-beba-6cdf6687c655,sent,2026-02-09 14:09:49.68,,tenant-local-001
7ad322d8-eb13-49fd-99bd-d63149647abb,cff5e75b-9fd9-494c-b5b3-64bf7e8c47a7,514b2891-dc4e-4497-bd5b-394538f15aec,sent,,,,bc4a5fff-93b7-4875-b249-8f3d2d3f3b32,pending,,,tenant-local-001
a7db0466-9644-4d39-a63d-e61b69c25e19,cff5e75b-9fd9-494c-b5b3-64bf7e8c47a7,34e6a2c4-7d93-4ae4-86ee-fc4d212eb8c9,sent,,,,c76ff62b-c0ba-4da4-88eb-92e94896a74c,pending,,,tenant-local-001
4f054df8-f7dd-4d37-bd2e-19589378c774,cff5e75b-9fd9-494c-b5b3-64bf7e8c47a7,e589bb5b-6906-4e47-af38-bf9fedb329ff,sent,,,,741d9f08-501b-4554-b279-5e31a4a49228,pending,,,tenant-local-001
0e5fd8be-4e41-455d-be7c-a6f9225c35db,7808067e-2e70-49e3-b338-d8850f91f71c,3d1a835b-8085-4c0e-9476-6430cfbe1850,sent,,,,2d44fa43-e70f-4dac-9e70-48db588461a4,sent,2026-02-10 02:03:35.58,,tenant-local-001
3f4442a9-eea8-4a9a-9f7e-a442ce027011,7808067e-2e70-49e3-b338-d8850f91f71c,9de420a6-da56-4cbc-b166-c49cd481d9c5,sent,,,,7eab0a39-657f-42ff-b5c8-44c0d72bf789,sent,2026-02-10 02:03:39.297,,tenant-local-001
13a0d317-5de6-471e-958f-d9fb5279a189,7808067e-2e70-49e3-b338-d8850f91f71c,cc635c73-4dee-4ce2-ac57-9cd1aec8c539,sent,,,,368bd107-dc3e-4986-90d5-702393416898,sent,2026-02-10 02:03:42.838,,tenant-local-001
340b1fa9-9cc9-4e9d-af5b-a85eda7529a5,7808067e-2e70-49e3-b338-d8850f91f71c,e589bb5b-6906-4e47-af38-bf9fedb329ff,sent,,,,10480d68-d377-4107-b9df-1e92e9237d65,sent,2026-02-10 02:03:46.527,,tenant-local-001
68395f79-c9e2-4144-88eb-e13d3349aacb,dca2ac1f-8df8-4e7e-bba1-f47afa933364,b7b03441-96a4-42a8-90b5-e39a69b6412c,sent,,,,3328fea2-bcbd-4a4f-a13e-5bbcb6835bd7,sent,2026-02-10 02:06:05.939,,tenant-local-001
a34bfbea-200f-4c09-9c4a-f32330686418,dca2ac1f-8df8-4e7e-bba1-f47afa933364,514b2891-dc4e-4497-bd5b-394538f15aec,sent,,,,a1bedc07-e514-4f7d-89c8-6af3550ec98f,sent,2026-02-10 02:06:09.48,,tenant-local-001
2fe7e695-66b4-40ae-991c-1b20b4679a14,dca2ac1f-8df8-4e7e-bba1-f47afa933364,34e6a2c4-7d93-4ae4-86ee-fc4d212eb8c9,sent,,,,58644292-e3b2-4367-b3b2-4502ffd3820b,sent,2026-02-10 02:06:13.083,,tenant-local-001
a85e1e35-86fa-4fbc-bd38-c501b67189d7,dca2ac1f-8df8-4e7e-bba1-f47afa933364,e589bb5b-6906-4e47-af38-bf9fedb329ff,sent,,,,44727194-5185-4ca5-a4a3-7f2012886bce,sent,2026-02-10 02:06:16.626,,tenant-local-001
a713323b-3f7a-4f5e-ac2f-963bfc937cfa,dca2ac1f-8df8-4e7e-bba1-f47afa933364,9de420a6-da56-4cbc-b166-c49cd481d9c5,sent,,,,61a6d36c-b8a3-446e-8b80-b89edba95483,sent,2026-02-10 02:06:20.156,,tenant-local-001
cefa8749-0108-4b52-830a-c297688a7ef2,dca2ac1f-8df8-4e7e-bba1-f47afa933364,02e1d0a8-1c5c-4a13-a2a6-593fcaf8c56f,sent,,,,22152948-c3cc-4bf6-9bf1-4a9308022f06,sent,2026-02-10 02:06:23.746,,tenant-local-001
ac7c583a-c656-42f2-92a3-77496039e10c,dca2ac1f-8df8-4e7e-bba1-f47afa933364,3d1a835b-8085-4c0e-9476-6430cfbe1850,sent,,,,b04fba57-9c70-4bb4-8964-da04388012b8,sent,2026-02-10 02:06:26.207,,tenant-local-001
6f946453-bf40-4530-bfd4-066356fe573d,dca2ac1f-8df8-4e7e-bba1-f47afa933364,cc635c73-4dee-4ce2-ac57-9cd1aec8c539,sent,,,,e21928e2-d8a5-4992-97c5-5978b48d12b3,sent,2026-02-10 02:06:29.832,,tenant-local-001
73b9f698-58a3-4bf5-b202-16e61c1c08d3,323bfe44-ceeb-4ce5-83dc-7064d4dde5d3,dedc33b4-89b2-4dc7-af02-624d9b67cb03,sent,,,,d929eaf7-9057-4a3d-9e64-428d63c403ea,sent,2026-02-11 05:04:52.531,,tenant-local-001
ef767c92-60aa-4444-9e59-9ef4498c1071,323bfe44-ceeb-4ce5-83dc-7064d4dde5d3,362740d2-e83f-40b0-89b9-2fdc49e3eace,sent,,,,9c0de466-c084-41e3-a8c2-5d72a83724d3,sent,2026-02-11 05:04:56.093,,tenant-local-001
d4db10c3-6eb9-46a4-89f3-8225a03f9c97,323bfe44-ceeb-4ce5-83dc-7064d4dde5d3,e6ea323d-f526-4829-adf2-027547478f6e,sent,,,,fc9611df-6e4d-4f46-9800-c697b0018053,sent,2026-02-11 05:04:59.777,,tenant-local-001
636fe01e-160b-46f9-b4ec-dc61539a1d06,323bfe44-ceeb-4ce5-83dc-7064d4dde5d3,85fbf0ce-6e97-448c-95ee-1c40a8b3cf0b,sent,,,,c016768e-ac9a-42a9-ad19-4a5c1034d665,sent,2026-02-11 05:05:03.803,,tenant-local-001
3c42fd07-1146-4108-90db-d35bfd5f639f,323bfe44-ceeb-4ce5-83dc-7064d4dde5d3,7af482d6-33da-4ade-9430-b2068508a895,sent,,,,55903a31-ba51-48fe-8e5b-9e1203c4fbbf,sent,2026-02-11 05:05:07.05,,tenant-local-001
102b8c39-7698-4213-9174-f02e9b2699bc,aeea958b-0258-49ba-87db-8b4c531437d0,34e6a2c4-7d93-4ae4-86ee-fc4d212eb8c9,sent,,,,3a295dfb-0f2e-4463-b4fa-c53eaab8ba82,pending,,,tenant-local-001
a7e6d276-8a20-4df8-9f36-ecd7f41a692d,6316594e-4670-4182-9509-588328ef6eeb,514b2891-dc4e-4497-bd5b-394538f15aec,sent,,,,b0b1db9e-e989-406c-ac73-12966a644005,sent,2026-02-19 07:33:41.715,,tenant-local-001
eda7db73-b8c2-4811-8f5c-704ade8bc7c0,6316594e-4670-4182-9509-588328ef6eeb,b7b03441-96a4-42a8-90b5-e39a69b6412c,sent,,,,d2a5d3fa-9b53-4404-aee1-1b476bacd0dd,sent,2026-02-19 07:33:44.719,,tenant-local-001
adb593c9-6d92-40de-a811-3cf546372fcf,0f00eb65-87d2-4433-a1de-dd4483ab3153,34e6a2c4-7d93-4ae4-86ee-fc4d212eb8c9,sent,,,,4f2aa7b5-7688-4f6c-b4ef-37c91972e839,pending,,,tenant-local-001
89c0809d-5308-40ae-b3ad-273c1dc67a59,c20a2ae0-1c7d-489d-b0a9-8dab0d696acb,34e6a2c4-7d93-4ae4-86ee-fc4d212eb8c9,sent,,,,9eb717d9-1fcb-4ace-b167-5c80b041f89b,pending,,,tenant-local-001
2a6fc4e7-1c6d-4e8f-ad1c-283e7e3056ae,b01cab91-3205-4f9b-bc39-b9e1c55e1ea3,34e6a2c4-7d93-4ae4-86ee-fc4d212eb8c9,sent,,,,9bf0aeff-cd94-42a1-bb18-f03bfd2aee6a,sent,2026-03-05 10:43:10.184,,tenant-local-001
2ff4dc08-63e6-45cf-8997-f1191f7d0f03,767b7255-5cdf-45f6-8237-eeeb7c5c139f,514b2891-dc4e-4497-bd5b-394538f15aec,sent,,,,2a445b52-fcc4-4929-862b-a5596e4ec94b,pending,,,tenant-local-001
14618d47-321f-42be-8a8e-7e0a37817680,96f2026f-6b5a-4aa7-95e6-58af4b800bee,514b2891-dc4e-4497-bd5b-394538f15aec,sent,,,,c5f20fbe-0fad-40b5-8960-73680fb94f7b,sent,2026-03-16 07:13:51.166,,tenant-local-001
9de50e99-36a4-4555-8e02-c80bb37e0dfd,6eb19de7-f963-4e7a-8765-7ea2caab1df8,34e6a2c4-7d93-4ae4-86ee-fc4d212eb8c9,sent,,,,d0690ec3-b622-4aec-b0c5-3ad8cb9eaf8b,pending,,,tenant-local-001
288f8b0c-f2b0-4932-beee-87342300c143,b458d6a1-4305-4a9d-b7b5-7964d48f0cca,514b2891-dc4e-4497-bd5b-394538f15aec,sent,,,,3ba055aa-555f-457f-8488-d2b5bda61779,sent,2026-03-20 05:14:33.576,,tenant-local-001
175d69c0-3240-4643-be7e-0a38ace3fba8,b458d6a1-4305-4a9d-b7b5-7964d48f0cca,b7b03441-96a4-42a8-90b5-e39a69b6412c,sent,,,,40f59593-c9cf-46f7-a6f7-4c0060c1b730,sent,2026-03-20 05:14:36.584,,tenant-local-001
b41c792c-25a8-44a3-bff0-939a1e9b1d09,f9d98814-0614-46ff-b145-43fac0428b8d,514b2891-dc4e-4497-bd5b-394538f15aec,sent,,,,e9953eff-3b6e-4b65-84c0-c466cd1dedf0,pending,,,tenant-local-001
12f1b6f8-5f5b-4534-b47c-c95a5acc0e7c,f9d98814-0614-46ff-b145-43fac0428b8d,b7b03441-96a4-42a8-90b5-e39a69b6412c,sent,,,,60b005f9-7398-4892-aa3b-f54938af93c9,pending,,,tenant-local-001
6bece89b-40fc-490c-9dae-b885dc337811,f9d98814-0614-46ff-b145-43fac0428b8d,34e6a2c4-7d93-4ae4-86ee-fc4d212eb8c9,sent,,,,1d1f4c9d-1f4b-4cc2-b5ef-e9a819c93e10,pending,,,tenant-local-001
1db87a08-04c6-4ff3-8de8-f6f50ad34c6e,b458d6a1-4305-4a9d-b7b5-7964d48f0cca,34e6a2c4-7d93-4ae4-86ee-fc4d212eb8c9,submitted,2026-03-20 05:15:26.741,2026-03-20 05:15:26.741,2026-03-20 05:15:29.965,d148edd6-d8fd-4fbf-9497-9179340f2994,sent,2026-03-20 05:14:39.548,,tenant-local-001
45b29660-1e1f-442d-99f6-fa40d6715230,d2d9d3ab-9c16-4d02-b8cd-0e9db1357243,b7b03441-96a4-42a8-90b5-e39a69b6412c,sent,,,,1ccbab7e-5aef-4bec-ad50-b6ec1d84ddab,pending,,,tenant-local-001
17749610-1ec8-49c0-9ffc-5daac7811531,d2d9d3ab-9c16-4d02-b8cd-0e9db1357243,514b2891-dc4e-4497-bd5b-394538f15aec,sent,,,,145fdd3a-b157-4869-8c84-20795617b604,pending,,,tenant-local-001
8b80b3e1-8c07-4e6f-abe3-1af16f6acf72,d2d9d3ab-9c16-4d02-b8cd-0e9db1357243,34e6a2c4-7d93-4ae4-86ee-fc4d212eb8c9,sent,,,,09e48915-7785-4108-a9d2-3743b8100565,pending,,,tenant-local-001
e0f28161-32d6-444a-ba52-2c2f88eef334,de7aa241-7d1f-47be-bb3a-9f6d66d90836,514b2891-dc4e-4497-bd5b-394538f15aec,sent,,,,f132430c-23b5-42b0-be39-27e1361d96fa,pending,,,tenant-local-001
dd780083-7ffa-4e50-92bc-92a0d03f9f2b,de7aa241-7d1f-47be-bb3a-9f6d66d90836,b7b03441-96a4-42a8-90b5-e39a69b6412c,sent,,,,577fd8b1-7ea0-454b-a428-2f182f363010,pending,,,tenant-local-001
ca6ee81d-7c64-4a06-81a0-60b7f813d8ef,de7aa241-7d1f-47be-bb3a-9f6d66d90836,34e6a2c4-7d93-4ae4-86ee-fc4d212eb8c9,sent,,,,92a5c234-4da1-4d65-9e64-53ea904a4f53,pending,,,tenant-local-001
9c50099c-2f9d-4295-9d79-89137837c160,8f3f635f-2f6c-4f38-8f10-5fcaa8bdcf79,b7b03441-96a4-42a8-90b5-e39a69b6412c,sent,,,,17ba4fa6-02e2-40d3-959f-fbd29d7a84fd,sent,2026-03-23 05:47:28.883,,tenant-local-001
01777558-1d8e-422a-95b8-562a0f6ac94b,8f3f635f-2f6c-4f38-8f10-5fcaa8bdcf79,514b2891-dc4e-4497-bd5b-394538f15aec,sent,,,,14042b00-588d-4cf7-9c18-622cbc4c55e4,sent,2026-03-23 05:47:31.756,,tenant-local-001
d72ca4b2-12c0-46f5-9c1e-c32ad75b865d,ca7f00e0-5df0-491b-a81b-35ce76ad2219,34e6a2c4-7d93-4ae4-86ee-fc4d212eb8c9,clicked,2026-03-24 17:03:33.518,2026-03-24 17:03:33.518,,d3e39170-5084-4cbb-8e2c-87280c61fb5d,sent,2026-03-24 17:03:29.371,,tenant-local-001
b77fb7a8-6a65-4e95-aef1-66e8dc82bc99,c9ba25fd-53dd-45f8-8fea-0e324dcf1e22,b7b03441-96a4-42a8-90b5-e39a69b6412c,sent,,,,743834bc-9152-4473-a82b-758f1da75cc7,sent,2026-03-24 08:08:06.41,,tenant-local-001
9211224f-ac1b-4e4b-b7ff-04305be04e96,1fa8d298-d5df-4285-ab6e-e57d65ff7000,b7b03441-96a4-42a8-90b5-e39a69b6412c,sent,,,,80438d9e-0537-4eb9-810c-d6fb1fb10f80,sent,2026-03-24 18:48:30.119,,tenant-local-001
c9ba96fc-2166-452f-8645-160d265ab7a3,0d8d3041-23d4-42fc-946f-4bf0b803326e,01e0c2c4-6e70-4231-a0ae-237500339356,sent,,,,25ed342a-0bed-4e9d-aead-a30f7e4e9c5a,sent,2026-03-25 01:21:43.418,,tenant-local-001
edd73f63-87b3-4b7f-b22c-3bdc307f580a,8f3f635f-2f6c-4f38-8f10-5fcaa8bdcf79,34e6a2c4-7d93-4ae4-86ee-fc4d212eb8c9,submitted,2026-03-23 05:47:54.315,2026-03-23 05:47:54.315,2026-03-23 05:47:58.576,1251e63a-7e65-4985-b767-5f30b90ad0b8,sent,2026-03-23 05:47:34.587,,tenant-local-001
13637aad-cc1e-428d-88cd-8a356daad277,0d8d3041-23d4-42fc-946f-4bf0b803326e,10fb48b8-191a-470c-9d2b-9741eee476e9,sent,,,,8501c834-97a2-4286-9e59-e4e9ab7498bf,sent,2026-03-25 01:21:46.977,,tenant-local-001
2016648d-a772-4549-ad03-20a2696b650d,1fa8d298-d5df-4285-ab6e-e57d65ff7000,34e6a2c4-7d93-4ae4-86ee-fc4d212eb8c9,submitted,2026-03-24 18:48:41.098,2026-03-24 18:48:41.098,2026-03-24 18:48:43.38,7555c54f-d7d4-4380-9ae3-f508965e2025,sent,2026-03-24 18:48:33.727,,tenant-local-001
3851c17f-5645-4338-b532-0ebda0bcb07a,0b97967e-125b-4a48-881e-26c1aee6412f,514b2891-dc4e-4497-bd5b-394538f15aec,sent,,,,9a782b60-98a9-4eaf-8f4c-cb7d9539fdef,sent,2026-03-24 19:00:44.467,,tenant-local-001
69dbbb52-2729-4da0-94c0-fed783bd5730,0b97967e-125b-4a48-881e-26c1aee6412f,b7b03441-96a4-42a8-90b5-e39a69b6412c,sent,,,,1abdca6c-06c9-46cc-95f5-cb41dd26f987,sent,2026-03-24 19:00:49.359,,tenant-local-001
4ef1797a-3c68-43e8-a1a8-3e6bc552da95,c9ba25fd-53dd-45f8-8fea-0e324dcf1e22,34e6a2c4-7d93-4ae4-86ee-fc4d212eb8c9,submitted,2026-03-24 08:08:51.08,2026-03-24 08:08:51.08,2026-03-24 08:08:52.192,fad8f886-e0e8-4958-9bf1-1658931d114e,sent,2026-03-24 08:08:10.504,,tenant-local-001
343b0da0-7b55-4d14-86dc-f667bfd5a5b7,d350c8c0-97f8-4956-9e2d-308a9100ad9e,01e0c2c4-6e70-4231-a0ae-237500339356,sent,,,,40628f9c-4b54-49ab-8450-9a314e502244,sent,2026-03-24 08:18:08.69,,tenant-local-001
d01dc7c8-abe4-4cc3-89e8-8fc0b1dc6720,d350c8c0-97f8-4956-9e2d-308a9100ad9e,10fb48b8-191a-470c-9d2b-9741eee476e9,sent,,,,007f55b4-4efa-4cb4-9691-bdb4e1518906,sent,2026-03-24 08:18:12.31,,tenant-local-001
7607792e-73d8-4577-a17d-0c1bc596713e,d350c8c0-97f8-4956-9e2d-308a9100ad9e,514b2891-dc4e-4497-bd5b-394538f15aec,sent,,,,ab3cbae9-2b94-4738-893f-d00f41483346,sent,2026-03-24 08:18:15.985,,tenant-local-001
faaf3882-0d1d-482b-9103-4e226c8ee77b,d350c8c0-97f8-4956-9e2d-308a9100ad9e,b7b03441-96a4-42a8-90b5-e39a69b6412c,sent,,,,77b776d4-1203-45c1-a5eb-a0010fe2340b,sent,2026-03-24 08:18:19.617,,tenant-local-001
d77cda92-4c43-4da8-b5a9-8517e0ce97f8,f7c26f39-32e0-4974-94bf-b45ebe57473d,b7b03441-96a4-42a8-90b5-e39a69b6412c,sent,,,,6752e2d0-3805-4f04-87de-b180b9dee56d,sent,2026-03-25 05:22:07.8,,tenant-local-001
023ac5dd-11dd-4dbf-8c74-25f47a3b5548,d350c8c0-97f8-4956-9e2d-308a9100ad9e,34e6a2c4-7d93-4ae4-86ee-fc4d212eb8c9,clicked,2026-03-24 08:18:27.694,2026-03-24 08:18:27.694,,88aafc6f-36aa-4972-a9ee-b3f11f410ff0,sent,2026-03-24 08:18:23.165,,tenant-local-001
7f0d1816-dd5e-4724-b688-739eee6e7b80,0d8d3041-23d4-42fc-946f-4bf0b803326e,b7b03441-96a4-42a8-90b5-e39a69b6412c,sent,,,,ac04b08a-0d8d-4f62-9cc3-a4799bd57fe9,sent,2026-03-25 01:21:54.854,,tenant-local-001
57ff3faf-34df-458f-98fa-ac99b2b13d5d,0d8d3041-23d4-42fc-946f-4bf0b803326e,514b2891-dc4e-4497-bd5b-394538f15aec,sent,,,,ceac6268-3b1f-430e-83a8-65854bcd4e5c,sent,2026-03-25 01:21:58.601,,tenant-local-001
89498a26-1349-45ba-9435-48be44162418,0b97967e-125b-4a48-881e-26c1aee6412f,34e6a2c4-7d93-4ae4-86ee-fc4d212eb8c9,submitted,2026-03-24 19:01:00.93,2026-03-24 19:01:00.93,2026-03-24 19:01:03.01,5dfc1f27-5127-4541-8f77-dd44313690c3,sent,2026-03-24 19:00:53.235,,tenant-local-001
3ae0db26-206d-455e-9501-d4f16918593d,132a45e7-9889-4972-8890-9937e489cccb,b7b03441-96a4-42a8-90b5-e39a69b6412c,sent,,,,6709623d-f9d2-42dd-8e79-aa21eb7dcfbc,sent,2026-03-25 00:53:23.885,,tenant-local-001
1d2c14a0-8106-410c-9eae-1997cc8ddc63,132a45e7-9889-4972-8890-9937e489cccb,34e6a2c4-7d93-4ae4-86ee-fc4d212eb8c9,sent,,,,af595124-6351-4830-b4c0-75fca529ed75,sent,2026-03-25 00:53:28.372,,tenant-local-001
1da3794c-4991-419c-83a2-a485ea687872,f175ce94-4ea3-4bed-975d-1bc33eb12e72,34e6a2c4-7d93-4ae4-86ee-fc4d212eb8c9,submitted,2026-03-25 01:32:49.47,2026-03-25 01:32:49.47,2026-03-25 01:32:52.219,2029d94e-d7af-4170-9aa0-9b5683c82b56,sent,2026-03-25 01:32:44.087,,tenant-local-001
fc4fd18e-0c52-4585-a89e-06888f6c7d68,0d8d3041-23d4-42fc-946f-4bf0b803326e,34e6a2c4-7d93-4ae4-86ee-fc4d212eb8c9,submitted,2026-03-25 01:22:05.877,2026-03-25 01:22:05.877,2026-03-25 01:22:13.32,49470723-46a9-433e-8a12-80d53fa7afaf,sent,2026-03-25 01:21:51.097,,tenant-local-001
a69a2e0b-9704-40f0-86c6-c2ed8f8d90e5,a72d0326-98db-4ac9-9e6f-99c9c369ea72,34e6a2c4-7d93-4ae4-86ee-fc4d212eb8c9,sent,,,,94768e3b-be8d-4069-9c0f-4b4d91fa36f3,pending,,,tenant-local-001
9461110a-6fc4-4359-8674-d4f0cc87581c,a72d0326-98db-4ac9-9e6f-99c9c369ea72,34e6a2c4-7d93-4ae4-86ee-fc4d212eb8c9,test,,,,ca64427d-e82c-4c0b-8ca3-327f90280d27,sent,2026-03-25 01:28:26.495,,tenant-local-001
050ed423-c2d7-4929-babd-9a695655aeb8,f175ce94-4ea3-4bed-975d-1bc33eb12e72,b7b03441-96a4-42a8-90b5-e39a69b6412c,sent,,,,e06fdc0b-3d5f-4601-8bb4-7d54a291cd8d,sent,2026-03-25 01:32:40.329,,tenant-local-001
d33e1718-4962-455a-a592-961d5aebe175,f7c26f39-32e0-4974-94bf-b45ebe57473d,514b2891-dc4e-4497-bd5b-394538f15aec,sent,,,,144da0c6-bae5-4735-a9b2-46b0a8f274af,sent,2026-03-25 05:22:11.867,,tenant-local-001
73e3b783-2ee9-4177-98c8-2bd16828fc72,9d840afe-589a-403b-b9db-15cbba4458cf,b7b03441-96a4-42a8-90b5-e39a69b6412c,sent,,,,c57b93c8-d903-4652-9034-e0df5ecea53c,sent,2026-03-25 01:46:36.827,,tenant-local-001
0e29080a-ad48-4734-8866-0b0db682fc10,f7c26f39-32e0-4974-94bf-b45ebe57473d,34e6a2c4-7d93-4ae4-86ee-fc4d212eb8c9,submitted,2026-03-25 05:22:37.836,2026-03-25 05:22:37.836,2026-03-25 05:22:43.683,1e5370b5-4df5-4ec7-9a77-e95331ce1026,sent,2026-03-25 05:22:16.181,,tenant-local-001
de27df62-66c4-47bc-9f24-b7d9d72e773b,9d840afe-589a-403b-b9db-15cbba4458cf,34e6a2c4-7d93-4ae4-86ee-fc4d212eb8c9,submitted,2026-03-25 01:46:46.736,2026-03-25 01:46:46.736,2026-03-25 01:46:52.121,31478e81-740a-4cfb-92cd-d26bfe007b50,sent,2026-03-25 01:46:40.379,,tenant-local-001
cabbb61b-5cd8-4a6a-bd65-d5d153d8b748,941495d3-a5fb-4a5c-b59f-1c75e59830cd,514b2891-dc4e-4497-bd5b-394538f15aec,sent,,,,a8e2bc17-59ae-45d4-a962-f5b27b2251de,sent,2026-03-25 06:57:39.196,,tenant-local-001
8dbb1f3d-e109-45d2-b15a-95a98e6e05ad,941495d3-a5fb-4a5c-b59f-1c75e59830cd,34e6a2c4-7d93-4ae4-86ee-fc4d212eb8c9,submitted,2026-03-25 06:57:51.256,2026-03-25 06:57:51.256,2026-03-25 06:58:02.056,eef86df4-9ac4-41a6-a208-1245aa048ee5,sent,2026-03-25 06:57:44.34,,tenant-local-001
5190881e-235d-40f0-8400-53f2b10e2eaa,941495d3-a5fb-4a5c-b59f-1c75e59830cd,b7b03441-96a4-42a8-90b5-e39a69b6412c,sent,,,,be8d3e2a-6a8d-4e9e-b55a-e84f1d57b341,sent,2026-03-25 06:57:33.668,,tenant-local-001
79b74730-ac4e-4e6d-91c2-34de71f0bc5a,c34ce939-759a-4437-a254-833c54fa17a3,b7b03441-96a4-42a8-90b5-e39a69b6412c,sent,,,,f5159aac-230f-4bf6-8ebb-78a6ec71d153,sent,2026-03-25 07:04:10.206,,tenant-local-001
5f0f7947-071c-42d1-8c08-3a81382be8dd,c34ce939-759a-4437-a254-833c54fa17a3,514b2891-dc4e-4497-bd5b-394538f15aec,sent,,,,9b0e5ad0-ca53-46ef-8aa8-e525fea3a08f,sent,2026-03-25 07:04:15.74,,tenant-local-001
995668d6-f1af-498d-99ec-a67213862a02,c34ce939-759a-4437-a254-833c54fa17a3,34e6a2c4-7d93-4ae4-86ee-fc4d212eb8c9,submitted,2026-03-25 07:04:26.497,2026-03-25 07:04:26.497,2026-03-25 07:04:32.635,5f9d4a81-9a37-4054-898a-a4f283a75a9a,sent,2026-03-25 07:04:20.407,,tenant-local-001
